"","Animal","ContainerType","Size","Probability","Adjective","DefArtMeaning","Context","Condition","Model","ListenerLevel","cmpHighScopeConstrualProb","posHighScopeConstrualProb","allowUninformativeThresholds","Container"
"279","rabbit","box","2",0.579975117521265,"bigger","standard","cco",3,"haddock_model.wppl",1,0,0.9,"allow","box2"
"1113","rabbit","bag","2",0.420024882478735,"bigger","standard","cco",3,"haddock_model.wppl",1,0,0.9,"allow","bag2"
"1114","rabbit","box","2",1,"big","standard","no-cc",1,"haddock_model.wppl",1,0,0.9,"allow","box2"
"280","rabbit","box","2",0.591836734693878,"big","standard","no-cc",2,"haddock_model.wppl",1,0,0.9,"allow","box2"
"1115","rabbit","bag","2",0.408163265306123,"big","standard","no-cc",2,"haddock_model.wppl",1,0,0.9,"allow","bag2"
"1116","rabbit","box","2",1,"big","standard","no-cc",3,"haddock_model.wppl",1,0,0.9,"allow","box2"
"1117","rabbit","box","2",1,"bigger","standard","no-cc",1,"haddock_model.wppl",1,0,0.9,"allow","box2"
"1118","rabbit","bag","2",0.523754150760982,"bigger","standard","no-cc",2,"haddock_model.wppl",1,0,0.9,"allow","bag2"
"281","rabbit","box","2",0.476245849239018,"bigger","standard","no-cc",2,"haddock_model.wppl",1,0,0.9,"allow","box2"
"1119","rabbit","box","2",1,"bigger","standard","no-cc",3,"haddock_model.wppl",1,0,0.9,"allow","box2"
"330","rabbit","box","2",0.418196796946314,"big","bumford","cco",1,"haddock_model.wppl",2,0,0.9,"allow","box2"
"282","rabbit","bag","2",0.363300004551541,"big","bumford","cco",1,"haddock_model.wppl",2,0,0.9,"allow","bag2"
"1120","rabbit","bag","1",0.218503198502145,"big","bumford","cco",1,"haddock_model.wppl",2,0,0.9,"allow","bag1"
"331","rabbit","box","2",0.418105745792361,"big","bumford","cco",2,"haddock_model.wppl",2,0,0.9,"allow","box2"
"283","rabbit","bag","2",0.363465963028282,"big","bumford","cco",2,"haddock_model.wppl",2,0,0.9,"allow","bag2"
"1121","rabbit","bag","1",0.218428291179358,"big","bumford","cco",2,"haddock_model.wppl",2,0,0.9,"allow","bag1"
"332","rabbit","box","2",0.35034576601069,"big","bumford","cco",3,"haddock_model.wppl",2,0,0.9,"allow","box2"
"284","rabbit","bag","2",0.311694133308008,"big","bumford","cco",3,"haddock_model.wppl",2,0,0.9,"allow","bag2"
"1122","rabbit","bag","1",0.187468694636353,"big","bumford","cco",3,"haddock_model.wppl",2,0,0.9,"allow","bag1"
"410","rabbit","box","1",0.150491406044949,"big","bumford","cco",3,"haddock_model.wppl",2,0,0.9,"allow","box1"
"1123","rabbit","bag","2",1,"bigger","bumford","cco",1,"haddock_model.wppl",2,0,0.9,"allow","bag2"
"1124","rabbit","bag","2",1,"bigger","bumford","cco",2,"haddock_model.wppl",2,0,0.9,"allow","bag2"
"1125","rabbit","bag","2",0.500666770993622,"bigger","bumford","cco",3,"haddock_model.wppl",2,0,0.9,"allow","bag2"
"285","rabbit","box","2",0.499333229006378,"bigger","bumford","cco",3,"haddock_model.wppl",2,0,0.9,"allow","box2"
"1126","rabbit","bag","2",0.64967285757924,"big","bumford","no-cc",1,"haddock_model.wppl",2,0,0.9,"allow","bag2"
"286","rabbit","box","2",0.35032714242076,"big","bumford","no-cc",1,"haddock_model.wppl",2,0,0.9,"allow","box2"
"1127","rabbit","bag","2",0.649749369891038,"big","bumford","no-cc",2,"haddock_model.wppl",2,0,0.9,"allow","bag2"
"287","rabbit","box","2",0.350250630108962,"big","bumford","no-cc",2,"haddock_model.wppl",2,0,0.9,"allow","box2"
"288","rabbit","box","2",0.501895920110646,"big","bumford","no-cc",3,"haddock_model.wppl",2,0,0.9,"allow","box2"
"1128","rabbit","bag","2",0.498104079889354,"big","bumford","no-cc",3,"haddock_model.wppl",2,0,0.9,"allow","bag2"
"1129","rabbit","bag","2",1,"bigger","bumford","no-cc",1,"haddock_model.wppl",2,0,0.9,"allow","bag2"
"1130","rabbit","bag","2",1,"bigger","bumford","no-cc",2,"haddock_model.wppl",2,0,0.9,"allow","bag2"
"1131","rabbit","bag","2",0.501964908560504,"bigger","bumford","no-cc",3,"haddock_model.wppl",2,0,0.9,"allow","bag2"
"289","rabbit","box","2",0.498035091439496,"bigger","bumford","no-cc",3,"haddock_model.wppl",2,0,0.9,"allow","box2"
"333","rabbit","box","2",0.409402485967869,"big","standard","cco",1,"haddock_model.wppl",2,0,0.9,"allow","box2"
"290","rabbit","bag","2",0.362533298164409,"big","standard","cco",1,"haddock_model.wppl",2,0,0.9,"allow","bag2"
"1132","rabbit","bag","1",0.228064215867722,"big","standard","cco",1,"haddock_model.wppl",2,0,0.9,"allow","bag1"
"334","rabbit","box","2",0.395160002334557,"big","standard","cco",2,"haddock_model.wppl",2,0,0.9,"allow","box2"
"291","rabbit","bag","2",0.377798458465355,"big","standard","cco",2,"haddock_model.wppl",2,0,0.9,"allow","bag2"
"1133","rabbit","bag","1",0.227041539200087,"big","standard","cco",2,"haddock_model.wppl",2,0,0.9,"allow","bag1"
"335","rabbit","box","2",0.361174821282896,"big","standard","cco",3,"haddock_model.wppl",2,0,0.9,"allow","box2"
"292","rabbit","bag","2",0.296983075198274,"big","standard","cco",3,"haddock_model.wppl",2,0,0.9,"allow","bag2"
"1134","rabbit","bag","1",0.186700575040966,"big","standard","cco",3,"haddock_model.wppl",2,0,0.9,"allow","bag1"
"411","rabbit","box","1",0.155141528477863,"big","standard","cco",3,"haddock_model.wppl",2,0,0.9,"allow","box1"
"1135","rabbit","bag","2",1,"bigger","standard","cco",1,"haddock_model.wppl",2,0,0.9,"allow","bag2"
"1136","rabbit","bag","2",1,"bigger","standard","cco",2,"haddock_model.wppl",2,0,0.9,"allow","bag2"
"293","rabbit","box","2",0.513544432923764,"bigger","standard","cco",3,"haddock_model.wppl",2,0,0.9,"allow","box2"
"1137","rabbit","bag","2",0.486455567076236,"bigger","standard","cco",3,"haddock_model.wppl",2,0,0.9,"allow","bag2"
"1138","rabbit","box","2",1,"big","standard","no-cc",1,"haddock_model.wppl",2,0,0.9,"allow","box2"
"294","rabbit","box","2",0.540061396849713,"big","standard","no-cc",2,"haddock_model.wppl",2,0,0.9,"allow","box2"
"1139","rabbit","bag","2",0.459938603150287,"big","standard","no-cc",2,"haddock_model.wppl",2,0,0.9,"allow","bag2"
"1140","rabbit","box","2",1,"big","standard","no-cc",3,"haddock_model.wppl",2,0,0.9,"allow","box2"
"1141","rabbit","bag","2",1,"bigger","standard","no-cc",1,"haddock_model.wppl",2,0,0.9,"allow","bag2"
"1142","rabbit","bag","2",1,"bigger","standard","no-cc",2,"haddock_model.wppl",2,0,0.9,"allow","bag2"
"1143","rabbit","bag","2",0.683733677216399,"bigger","standard","no-cc",3,"haddock_model.wppl",2,0,0.9,"allow","bag2"
"295","rabbit","box","2",0.316266322783601,"bigger","standard","no-cc",3,"haddock_model.wppl",2,0,0.9,"allow","box2"
"1144","rabbit","bag","2",0.409961308264507,"big","bumford","cco",1,"haddock_model.wppl",1,0,1,"allow","bag2"
"336","rabbit","box","2",0.367232599928397,"big","bumford","cco",1,"haddock_model.wppl",1,0,1,"allow","box2"
"296","rabbit","bag","1",0.222806091807097,"big","bumford","cco",1,"haddock_model.wppl",1,0,1,"allow","bag1"
"1145","rabbit","bag","2",0.395406077529848,"big","bumford","cco",2,"haddock_model.wppl",1,0,1,"allow","bag2"
"337","rabbit","box","2",0.366970918882173,"big","bumford","cco",2,"haddock_model.wppl",1,0,1,"allow","box2"
"297","rabbit","bag","1",0.237623003587978,"big","bumford","cco",2,"haddock_model.wppl",1,0,1,"allow","bag1"
"412","rabbit","box","2",0.38871337979132,"big","bumford","cco",3,"haddock_model.wppl",1,0,1,"allow","box2"
"1146","rabbit","bag","2",0.287865174224254,"big","bumford","cco",3,"haddock_model.wppl",1,0,1,"allow","bag2"
"338","rabbit","box","1",0.166972256406533,"big","bumford","cco",3,"haddock_model.wppl",1,0,1,"allow","box1"
"298","rabbit","bag","1",0.156449189577893,"big","bumford","cco",3,"haddock_model.wppl",1,0,1,"allow","bag1"
"1147","rabbit","bag","2",0.639334637063884,"bigger","bumford","cco",1,"haddock_model.wppl",1,0,1,"allow","bag2"
"299","rabbit","box","2",0.360665362936116,"bigger","bumford","cco",1,"haddock_model.wppl",1,0,1,"allow","box2"
"1148","rabbit","bag","2",0.754036714384735,"bigger","bumford","cco",2,"haddock_model.wppl",1,0,1,"allow","bag2"
"2100","rabbit","box","2",0.245963285615265,"bigger","bumford","cco",2,"haddock_model.wppl",1,0,1,"allow","box2"
"2101","rabbit","box","2",0.579975117521265,"bigger","bumford","cco",3,"haddock_model.wppl",1,0,1,"allow","box2"
"1149","rabbit","bag","2",0.420024882478735,"bigger","bumford","cco",3,"haddock_model.wppl",1,0,1,"allow","bag2"
"1150","rabbit","bag","2",0.637127141176607,"big","bumford","no-cc",1,"haddock_model.wppl",1,0,1,"allow","bag2"
"2102","rabbit","box","2",0.362872858823393,"big","bumford","no-cc",1,"haddock_model.wppl",1,0,1,"allow","box2"
"1151","rabbit","bag","2",0.549516004391113,"big","bumford","no-cc",2,"haddock_model.wppl",1,0,1,"allow","bag2"
"2103","rabbit","box","2",0.450483995608887,"big","bumford","no-cc",2,"haddock_model.wppl",1,0,1,"allow","box2"
"2104","rabbit","box","2",0.581502856808318,"big","bumford","no-cc",3,"haddock_model.wppl",1,0,1,"allow","box2"
"1152","rabbit","bag","2",0.418497143191682,"big","bumford","no-cc",3,"haddock_model.wppl",1,0,1,"allow","bag2"
"1153","rabbit","box","2",1,"bigger","bumford","no-cc",1,"haddock_model.wppl",1,0,1,"allow","box2"
"1154","rabbit","bag","2",0.754036714384735,"bigger","bumford","no-cc",2,"haddock_model.wppl",1,0,1,"allow","bag2"
"2105","rabbit","box","2",0.245963285615265,"bigger","bumford","no-cc",2,"haddock_model.wppl",1,0,1,"allow","box2"
"1155","rabbit","box","2",1,"bigger","bumford","no-cc",3,"haddock_model.wppl",1,0,1,"allow","box2"
"339","rabbit","box","2",0.550713935664444,"big","standard","cco",1,"haddock_model.wppl",1,0,1,"allow","box2"
"1156","rabbit","bag","2",0.277610246627431,"big","standard","cco",1,"haddock_model.wppl",1,0,1,"allow","bag2"
"2106","rabbit","bag","1",0.171675817708125,"big","standard","cco",1,"haddock_model.wppl",1,0,1,"allow","bag1"
"340","rabbit","box","2",0.428326722707445,"big","standard","cco",2,"haddock_model.wppl",1,0,1,"allow","box2"
"1157","rabbit","bag","2",0.357081680676861,"big","standard","cco",2,"haddock_model.wppl",1,0,1,"allow","bag2"
"2107","rabbit","bag","1",0.214591596615694,"big","standard","cco",2,"haddock_model.wppl",1,0,1,"allow","bag1"
"413","rabbit","box","2",0.469697630027167,"big","standard","cco",3,"haddock_model.wppl",1,0,1,"allow","box2"
"1158","rabbit","bag","2",0.203004226633764,"big","standard","cco",3,"haddock_model.wppl",1,0,1,"allow","bag2"
"341","rabbit","box","1",0.20175912945559,"big","standard","cco",3,"haddock_model.wppl",1,0,1,"allow","box1"
"2108","rabbit","bag","1",0.125539013883478,"big","standard","cco",3,"haddock_model.wppl",1,0,1,"allow","bag1"
"2109","rabbit","box","2",0.608627654393108,"bigger","standard","cco",1,"haddock_model.wppl",1,0,1,"allow","box2"
"1159","rabbit","bag","2",0.391372345606892,"bigger","standard","cco",1,"haddock_model.wppl",1,0,1,"allow","bag2"
"1160","rabbit","bag","2",0.52653356357205,"bigger","standard","cco",2,"haddock_model.wppl",1,0,1,"allow","bag2"
"2110","rabbit","box","2",0.47346643642795,"bigger","standard","cco",2,"haddock_model.wppl",1,0,1,"allow","box2"
"2111","rabbit","box","2",0.579975117521265,"bigger","standard","cco",3,"haddock_model.wppl",1,0,1,"allow","box2"
"1161","rabbit","bag","2",0.420024882478735,"bigger","standard","cco",3,"haddock_model.wppl",1,0,1,"allow","bag2"
"1162","rabbit","box","2",1,"big","standard","no-cc",1,"haddock_model.wppl",1,0,1,"allow","box2"
"2112","rabbit","box","2",0.6,"big","standard","no-cc",2,"haddock_model.wppl",1,0,1,"allow","box2"
"1163","rabbit","bag","2",0.4,"big","standard","no-cc",2,"haddock_model.wppl",1,0,1,"allow","bag2"
"1164","rabbit","box","2",1,"big","standard","no-cc",3,"haddock_model.wppl",1,0,1,"allow","box2"
"1165","rabbit","box","2",1,"bigger","standard","no-cc",1,"haddock_model.wppl",1,0,1,"allow","box2"
"1166","rabbit","bag","2",0.526533563572051,"bigger","standard","no-cc",2,"haddock_model.wppl",1,0,1,"allow","bag2"
"2113","rabbit","box","2",0.473466436427949,"bigger","standard","no-cc",2,"haddock_model.wppl",1,0,1,"allow","box2"
"1167","rabbit","box","2",1,"bigger","standard","no-cc",3,"haddock_model.wppl",1,0,1,"allow","box2"
"342","rabbit","box","2",0.418040220599339,"big","bumford","cco",1,"haddock_model.wppl",2,0,1,"allow","box2"
"2114","rabbit","bag","2",0.363506891731757,"big","bumford","cco",1,"haddock_model.wppl",2,0,1,"allow","bag2"
"1168","rabbit","bag","1",0.218452887668905,"big","bumford","cco",1,"haddock_model.wppl",2,0,1,"allow","bag1"
"343","rabbit","box","2",0.418040220599339,"big","bumford","cco",2,"haddock_model.wppl",2,0,1,"allow","box2"
"2115","rabbit","bag","2",0.363506891731757,"big","bumford","cco",2,"haddock_model.wppl",2,0,1,"allow","bag2"
"1169","rabbit","bag","1",0.218452887668905,"big","bumford","cco",2,"haddock_model.wppl",2,0,1,"allow","bag1"
"344","rabbit","box","2",0.350267990599774,"big","bumford","cco",3,"haddock_model.wppl",2,0,1,"allow","box2"
"2116","rabbit","bag","2",0.311859256602668,"big","bumford","cco",3,"haddock_model.wppl",2,0,1,"allow","bag2"
"1170","rabbit","bag","1",0.187414755265227,"big","bumford","cco",3,"haddock_model.wppl",2,0,1,"allow","bag1"
"414","rabbit","box","1",0.150457997532331,"big","bumford","cco",3,"haddock_model.wppl",2,0,1,"allow","box1"
"1171","rabbit","bag","2",1,"bigger","bumford","cco",1,"haddock_model.wppl",2,0,1,"allow","bag2"
"1172","rabbit","bag","2",1,"bigger","bumford","cco",2,"haddock_model.wppl",2,0,1,"allow","bag2"
"1173","rabbit","bag","2",0.500863083332039,"bigger","bumford","cco",3,"haddock_model.wppl",2,0,1,"allow","bag2"
"2117","rabbit","box","2",0.499136916667961,"bigger","bumford","cco",3,"haddock_model.wppl",2,0,1,"allow","box2"
"1174","rabbit","bag","2",0.649941903705612,"big","bumford","no-cc",1,"haddock_model.wppl",2,0,1,"allow","bag2"
"2118","rabbit","box","2",0.350058096294388,"big","bumford","no-cc",1,"haddock_model.wppl",2,0,1,"allow","box2"
"1175","rabbit","bag","2",0.649941903705612,"big","bumford","no-cc",2,"haddock_model.wppl",2,0,1,"allow","bag2"
"2119","rabbit","box","2",0.350058096294388,"big","bumford","no-cc",2,"haddock_model.wppl",2,0,1,"allow","box2"
"2120","rabbit","box","2",0.501804827480292,"big","bumford","no-cc",3,"haddock_model.wppl",2,0,1,"allow","box2"
"1176","rabbit","bag","2",0.498195172519708,"big","bumford","no-cc",3,"haddock_model.wppl",2,0,1,"allow","bag2"
"1177","rabbit","bag","2",1,"bigger","bumford","no-cc",1,"haddock_model.wppl",2,0,1,"allow","bag2"
"1178","rabbit","bag","2",1,"bigger","bumford","no-cc",2,"haddock_model.wppl",2,0,1,"allow","bag2"
"1179","rabbit","bag","2",0.501872454525143,"bigger","bumford","no-cc",3,"haddock_model.wppl",2,0,1,"allow","bag2"
"2121","rabbit","box","2",0.498127545474857,"bigger","bumford","no-cc",3,"haddock_model.wppl",2,0,1,"allow","box2"
"345","rabbit","box","2",0.409460839020437,"big","standard","cco",1,"haddock_model.wppl",2,0,1,"allow","box2"
"2122","rabbit","bag","2",0.362430716005722,"big","standard","cco",1,"haddock_model.wppl",2,0,1,"allow","bag2"
"1180","rabbit","bag","1",0.228108444973841,"big","standard","cco",1,"haddock_model.wppl",2,0,1,"allow","bag1"
"346","rabbit","box","2",0.395202387604714,"big","standard","cco",2,"haddock_model.wppl",2,0,1,"allow","box2"
"2123","rabbit","bag","2",0.377771983546718,"big","standard","cco",2,"haddock_model.wppl",2,0,1,"allow","bag2"
"1181","rabbit","bag","1",0.227025628848568,"big","standard","cco",2,"haddock_model.wppl",2,0,1,"allow","bag1"
"347","rabbit","box","2",0.36118874140918,"big","standard","cco",3,"haddock_model.wppl",2,0,1,"allow","box2"
"2124","rabbit","bag","2",0.29691773158285,"big","standard","cco",3,"haddock_model.wppl",2,0,1,"allow","bag2"
"1182","rabbit","bag","1",0.186746019182874,"big","standard","cco",3,"haddock_model.wppl",2,0,1,"allow","bag1"
"415","rabbit","box","1",0.155147507825096,"big","standard","cco",3,"haddock_model.wppl",2,0,1,"allow","box1"
"1183","rabbit","bag","2",1,"bigger","standard","cco",1,"haddock_model.wppl",2,0,1,"allow","bag2"
"1184","rabbit","bag","2",1,"bigger","standard","cco",2,"haddock_model.wppl",2,0,1,"allow","bag2"
"2125","rabbit","box","2",0.513610498623522,"bigger","standard","cco",3,"haddock_model.wppl",2,0,1,"allow","box2"
"1185","rabbit","bag","2",0.486389501376478,"bigger","standard","cco",3,"haddock_model.wppl",2,0,1,"allow","bag2"
"1186","rabbit","box","2",1,"big","standard","no-cc",1,"haddock_model.wppl",2,0,1,"allow","box2"
"2126","rabbit","box","2",0.540087579796372,"big","standard","no-cc",2,"haddock_model.wppl",2,0,1,"allow","box2"
"1187","rabbit","bag","2",0.459912420203628,"big","standard","no-cc",2,"haddock_model.wppl",2,0,1,"allow","bag2"
"1188","rabbit","box","2",1,"big","standard","no-cc",3,"haddock_model.wppl",2,0,1,"allow","box2"
"1189","rabbit","bag","2",1,"bigger","standard","no-cc",1,"haddock_model.wppl",2,0,1,"allow","bag2"
"1190","rabbit","bag","2",1,"bigger","standard","no-cc",2,"haddock_model.wppl",2,0,1,"allow","bag2"
"1191","rabbit","bag","2",0.683733567354345,"bigger","standard","no-cc",3,"haddock_model.wppl",2,0,1,"allow","bag2"
"2127","rabbit","box","2",0.316266432645655,"bigger","standard","no-cc",3,"haddock_model.wppl",2,0,1,"allow","box2"
"348","rabbit","box","2",0.433913733187179,"big","bumford","cco",1,"haddock_model.wppl",1,0.5,0,"allow","box2"
"1192","rabbit","bag","2",0.360266055270351,"big","bumford","cco",1,"haddock_model.wppl",1,0.5,0,"allow","bag2"
"2128","rabbit","bag","1",0.205820211542469,"big","bumford","cco",1,"haddock_model.wppl",1,0.5,0,"allow","bag1"
"349","rabbit","box","2",0.403017919281994,"big","bumford","cco",2,"haddock_model.wppl",1,0.5,0,"allow","box2"
"1193","rabbit","bag","2",0.37289020352033,"big","bumford","cco",2,"haddock_model.wppl",1,0.5,0,"allow","bag2"
"2129","rabbit","bag","1",0.224091877197676,"big","bumford","cco",2,"haddock_model.wppl",1,0.5,0,"allow","bag1"
"416","rabbit","box","2",0.410274467817385,"big","bumford","cco",3,"haddock_model.wppl",1,0.5,0,"allow","box2"
"1194","rabbit","bag","2",0.263152504584722,"big","bumford","cco",3,"haddock_model.wppl",1,0.5,0,"allow","bag2"
"350","rabbit","box","1",0.176233845292989,"big","bumford","cco",3,"haddock_model.wppl",1,0.5,0,"allow","box1"
"2130","rabbit","bag","1",0.150339182304904,"big","bumford","cco",3,"haddock_model.wppl",1,0.5,0,"allow","bag1"
"1195","rabbit","bag","2",0.830607768746667,"bigger","bumford","cco",1,"haddock_model.wppl",1,0.5,0,"allow","bag2"
"2131","rabbit","box","2",0.169392231253333,"bigger","bumford","cco",1,"haddock_model.wppl",1,0.5,0,"allow","box2"
"1196","rabbit","bag","2",0.859773011820028,"bigger","bumford","cco",2,"haddock_model.wppl",1,0.5,0,"allow","bag2"
"2132","rabbit","box","2",0.140226988179972,"bigger","bumford","cco",2,"haddock_model.wppl",1,0.5,0,"allow","box2"
"1197","rabbit","bag","2",0.500411221075144,"bigger","bumford","cco",3,"haddock_model.wppl",1,0.5,0,"allow","bag2"
"2133","rabbit","box","2",0.499588778924856,"bigger","bumford","cco",3,"haddock_model.wppl",1,0.5,0,"allow","box2"
"2134","rabbit","box","2",0.567945216588697,"big","bumford","no-cc",1,"haddock_model.wppl",1,0.5,0,"allow","box2"
"1198","rabbit","bag","2",0.432054783411303,"big","bumford","no-cc",1,"haddock_model.wppl",1,0.5,0,"allow","bag2"
"2135","rabbit","box","2",0.545965022235165,"big","bumford","no-cc",2,"haddock_model.wppl",1,0.5,0,"allow","box2"
"1199","rabbit","bag","2",0.454034977764835,"big","bumford","no-cc",2,"haddock_model.wppl",1,0.5,0,"allow","bag2"
"2136","rabbit","box","2",0.686162485776174,"big","bumford","no-cc",3,"haddock_model.wppl",1,0.5,0,"allow","box2"
"1200","rabbit","bag","2",0.313837514223826,"big","bumford","no-cc",3,"haddock_model.wppl",1,0.5,0,"allow","bag2"
"1201","rabbit","bag","2",0.76304071956165,"bigger","bumford","no-cc",1,"haddock_model.wppl",1,0.5,0,"allow","bag2"
"2137","rabbit","box","2",0.23695928043835,"bigger","bumford","no-cc",1,"haddock_model.wppl",1,0.5,0,"allow","box2"
